Link	Condition	Compatible With	Number of Charging Ports	Manufacturer Color	Bundle Description	Custom Bundle	MPN	Model Number	Includes The Following Cables	Brand	Output Amperage	Model	Style	Connectivity	Country/Region of Manufacture	UPC	Processor	Screen Size	Lock Status	SIM Card Slot	Network	Operating System	Features	Storage Capacity	Contract	RAM	Memory Card Type	Camera Resolution	4G/LTE	Color	Chipset Model	Manufacturer Warranty	NOT Compatible With	4G LTE / 5G Bands	Seller Notes	Not compatible with	Cellular Band	4G LTE	NOT COMPATIBLE WITH	Important Information	BATTERY	Manufacturer Colour	Battery	4G/5G LTE	battery	Use	Compatible Model	Returns	Shipping	Compatible Brand	Bundled Items	Unlock Status	Front Camera	CARRIERS :	Cpu	Gpu	Colour	Unit Type	Unit Quantity	Tax	Guarantee	ISBN	EAN	Material	Item Hardness	Screen Surface Description	Type	Camera	Color Filter	Display Type	Internal Memory	Model Id	Os	Screen Size Filter	Secondary Camera Filter	Chipset	CPU	GPU	Quad Back Cameras	3.5mm Headphone Port	Display Resolution	Bluetooth Version	Screen Refresh Rate	Battery Capacity Range	SIM Card Quantity	Clarity	Compatible Devices	Compatible Phone Models	Non-Domestic Product	Network Standard	Network Technology	Item Weight	If Custom Duty & Import tariff will be applicable	User Manual	Package Included	Duties and Tax	Cosmetic condition	Original box	Name	Charger and cable	3G/4G Bands	Marke	Modell	Farbe	Speicherkapazität	Cosmetic Condition	Sensors	SIM Type	USB Type	Talk Time	Battery Capacity	Mobile Remote Betreiber	Storage & RAM	NFC	Al	Height	Wide	contrast ratio	aspect ratio	Navigation & Positioning	Weight	Thickness	brightness	Charge the battery	2 MP depth sensor	Display	No accessories	CARRIERS	Carrier	FRONT CAMERA	ProductReferenceID
https://www.ebay.com/itm/304713789289?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab					No	21061119AG			Xiaomi		Xiaomi Redmi 10	Bar	2G, 3G, 4G, 4G+, Bluetooth, GPS, LTE, Wi-Fi	China		Octa Core	6.5 in	Factory Unlocked	Dual SIM (SIM + SIM + Memory Card)	Unlocked	Android	Stereo Speakers, Gorilla Glass 3 Protected (front), MicroSD Extansion Slot, Fingerprint (side-mounted), Compass, Reverse charging 9W, Bluetooth 5.1 enabled, Accelerometer, FM Radio, Proximity Sensor	128 GB	Without Contract	4 GB	microSDXC	50.0 MP			MediaTek Helio G88 (12nm)																																																																																																				
https://www.ebay.com/itm/304822927351?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab					Yes	M2007J22C			Xiaomi		Xiaomi Redmi Note 9	Bar	USB Type-C, Bluetooth, Wi-Fi, 4G+	China		Octa Core	6.53 in	Factory Unlocked	Dual SIM (SIM + SIM + Memory Card)	Unlocked	MIUI 12	Ambient Light Sensor, Facial Recognition, Fingerprint Sensor, Triple Rear Camera, Ultra Wide-Angle Camera	128 GB	Without Contract	8 GB	MicroSD	48.0 MP		Gray	MediaTek Dimensity 800U						GSM 1800																																																																																														
https://www.ebay.com/itm/304863403612?nordt=true&orig_cvip=true&rt=nc	Used									Xiaomi		Redmi Note 9	Bar	USB Type-C					Factory Unlocked	Dual SIM (SIM + SIM)	Unlocked	Android		128 GB	Without Contract					Blue					“PLEASE SEE THE PICTURES, COMES ONLY WITH A PHONE AND USB CABLE, AND CHARGER.... THE PHONE DOES HAVE ...Read moreabout the seller notes“PLEASE SEE THE PICTURES, COMES ONLY WITH A PHONE AND USB CABLE, AND CHARGER.... THE PHONE DOES HAVE SCRATCHES ON THE BACK...”Read Lessabout the seller notes																																																																																																
https://www.ebay.com/itm/304875239977?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab						220333QNY	Note 10C		Redmi		Redmi Note 10C	Bar	4G	China		Octa Core	6.7 in	Factory Unlocked	Dual SIM (SIM + SIM/Memory Card)	Black Wireless, Google Fi, Red Pocket Mobile, Unreal Mobile	MIUI 13	Accelerometer, Fingerprint Sensor	64 GB	Without Contract	4 GB	MicroSD	50.0 Megapixel			Snapdragon 680	1 Year					GSM 1800																																																																																														
https://www.ebay.com/itm/313859722210?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab					No				Redmi		Redmi Note 11T 5G	Bar	5G			Dimensity 810 5G	6.6 in	Factory Unlocked	Dual SIM (SIM + SIM)	Unlocked	Android	4G Data Capable, Dual SIM, 3G Data Capable, Email,, 5000 mAh Battery	128 GB	Without Contract	8 GB		50.0 Megapixel		Blue / White/ Black													5000 mAh Battery																																																																																								
https://www.ebay.com/itm/314337293927?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab					No				Redmi		Redmi Note 12 Pro+	Bar	2G, 3G, 4G, 5G, Bluetooth, GPRS, GPS, USB Type-C, Wi-Fi			Mediatek Dimensity 1080 Processor	6.67 IN	Factory Unlocked	Dual SIM (SIM + SIM + Memory Card)	Unlocked	Android	3D Depth Camera, 3D Depth Sensor, 4K Video Recording, Accelerom	256 GB	Without Contract	8 GB		200MP + 8MP + 2MP | 16MP Front Camera		White																																																																																																					
https://www.ebay.com/itm/324325848771?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab						Global Model			Xiaomi		Redmi 9					Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex	"6.53"""	Factory Unlocked	Dual SIM		Android		32GB / 64 GB		3GB/4GB	microSDXC (dedicated slot)	13.0MP																																																																																																							
https://www.ebay.com/itm/325040706422?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab						Does Not Apply			Xiaomi		Redmi Note 11 4G		4G, 4G+			MediaTek Helio G88 (12nm)	6.5 in	Network Unlocked	Dual SIM		Android	IPS LCD, 90Hz	64 GB/128 GB	Without Contract	4GB/6GB	microSDXC	50.0 Megapixel																																																																																																							
https://www.ebay.com/itm/325535699451?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab									Redmi		XIOMI REDMI 10C		LTE			Octa Core	6.71			Unlocked			64 GB		4 GB		50.0 Megapixel		Gray																																																																																																					
https://www.ebay.com/itm/325593097807?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab						does not apply			Redmi		Xiaomi Redmi Note 12 Turbo Harry Potter Edition		5G			Octa Core	6.67 in	Network Unlocked	Dual SIM (SIM + SIM)	Unlocked	Android	Accelerometer		Without Contract	12 GB	not applicable	64.0 MP																																																																																																							
https://www.ebay.com/itm/333989236924?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab						Does Not Apply			Xiaomi		Xiaomi Redmi K40 Gaming		5G			MediaTek MT6893 Dimensity 1200 5G	"6.67"""	Network Unlocked	Dual SIM		Android		128 GB/256GB	Without Contract	8 GB/12GB	No Applicable	64MP																																																																																																							
https://www.ebay.com/itm/334473743112?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab									Redmi		Note 11 Pro+	Bar	5G			Snapdragon® 695	6.67 in	Factory Unlocked		1&1, Unlocked	Android	4G Data Capable, Dual SIM, 3G Data Capable, Email,	128GB Internal & Expandable storage up to 1TB	Without Contract	8 GB		108.0 MP		Phantom White																																																																																																					
https://www.ebay.com/itm/334616170168?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab									Xiaomi		Xiaomi Redmi Note 12 Pro		5G			Dimensity 1080	6.67 in	Factory Unlocked	Dual SIM		Android	OLED, 1B colors, 120Hz, Dolby Vision, HDR10+, 500 nits (typ), 900	256 GB		8/12 GB		50MP		Black, Blue, Silver																																																																																																					
https://www.ebay.com/itm/334815105598?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab									Redmi		Xiaomi Redmi Note		2G, 3G, 4G, 4G+, 5G, Bluetooth, NFC, Wi-Fi			Snapdragon 7+ Gen 2 (4 nm)	6.67 in	Factory Unlocked	Dual SIM (SIM + SIM)	Unlocked	Android		256 GB	Without Contract	12 GB		64.0 MP		Harry Potter Edition																																																																																																					
https://www.ebay.com/itm/352428899580?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab			Black, Blue, Gold, Red, Pink		No	Does Not Apply	Redmi 6 Pro		Xiaomi		XIAOMI MI A2 LITE (REDMI 6 PRO)	Smartphone	2G, 3G, 4G, Bluetooth, GPRS, GPS			Octa Core	"5.84"""	Factory Unlocked	Dual SIM	Unlocked	Android 8.0	Double Lens Camera, Dual SIM, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Camera, Color Screen	64GB	Without Contract	4GB	MicroSD	12.0MP									4g Lte																	NOT WORK WITH : VERIZON & AT&T - USA																																																																													
